ETER_ID,Name,Category,Institution_Category_Standardized,Member_of_European_University_alliance,Url,NUTS2,NUTS2_Label_2016,NUTS2_Label_2021,NUTS3,NUTS3_Label_2016,NUTS3_Label_2021,assessment_datetime,dnssec_status,non_existence_proof_method,score,grade,algorithms,digest_algorithms,raw_result,country
FR0270,École pour l'informatique et les techniques avancées,private,Other,No,www.epita.fr,FR10,Ile-de-France,Ile-de-France,FR107,Val-de-Marne,Val-de-Marne,2025-02-07 21:26:59.842815,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""epita.fr."", ""type"": 48}], ""Authority"": [{""name"": ""epita.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""donna.ns.cloudflare.com. dns.cloudflare.com. 2364163233 10000 2400 604800 1800""}], ""Comment"": ""Response from 172.64.33.161.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""epita.fr."", ""type"": 48}], ""Authority"": [{""name"": ""epita.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""donna.ns.cloudflare.com. dns.cloudflare.com. 2364163233 10000 2400 604800 1800""}], ""Comment"": ""Response from 173.245.58.151.""}}",fr
FR0271,Institut polytechnique des sciences avancées,private,Other,No,www.ipsa.fr,FR10,Ile-de-France,Ile-de-France,FR107,Val-de-Marne,Val-de-Marne,2025-02-07 21:26:59.925865,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""ipsa.fr."", ""type"": 48}], ""Authority"": [{""name"": ""ipsa.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""donna.ns.cloudflare.com. dns.cloudflare.com. 2364071204 10000 2400 604800 1800""}], ""Comment"": ""Response from 108.162.192.151.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""ipsa.fr."", ""type"": 48}], ""Authority"": [{""name"": ""ipsa.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""donna.ns.cloudflare.com. dns.cloudflare.com. 2364071204 10000 2400 604800 1800""}], ""Comment"": ""Response from 173.245.58.151.""}}",fr
FR0272,"École spéciale des travaux publics, du bâtiment et de l'industrie",private,Other,No,www.estp.fr,FR10,Ile-de-France,Ile-de-France,FR107,Val-de-Marne,Val-de-Marne,2025-02-07 21:26:59.929862,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""estp.fr."", ""type"": 48}], ""Authority"": [{""name"": ""estp.fr."", ""type"": 6, ""TTL"": 300, ""data"": ""ns1-04.azure-dns.com. jchanoinat.estp.fr. 1 3600 300 2419200 300""}], ""Comment"": ""Response from 204.14.183.4.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""estp.fr."", ""type"": 48}], ""Authority"": [{""name"": ""estp.fr."", ""type"": 6, ""TTL"": 300, ""data"": ""ns1-04.azure-dns.com. jchanoinat.estp.fr. 1 3600 300 2419200 300""}]}}",fr
FR0273,École nationale supérieure de l'électronique et de ses applications de Cergy,public,Other,No,www.ensea.fr,FR10,Ile-de-France,Ile-de-France,FR108,Val-d’Oise,Val-d’Oise,2025-02-07 21:27:00.001577,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""ensea.fr."", ""type"": 48}], ""Authority"": [{""name"": ""ensea.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""blanche.ensea.fr. admindns.ensea.fr. 2023020847 3600 900 1814400 7200""}], ""Comment"": ""Response from 193.51.47.205.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""ensea.fr."", ""type"": 48}], ""Authority"": [{""name"": ""ensea.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""blanche.ensea.fr. admindns.ensea.fr. 2023020847 3600 900 1814400 7200""}], ""Comment"": ""Response from 193.51.46.142.""}}",fr
FR0276,École d'ingénieur d'agro-développement international,private,Other,No,www.istom.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG02,Maine-et-Loire,Maine-et-Loire,2025-02-07 21:27:00.524831,Valid,NSEC3,98.0,A,"[{'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Key Signing Key (KSK)}, {'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Zone Signing Key (ZSK)}]","[{'code': 2, 'name': 'SHA256', 'classificationRFC8624': 100}]","{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""istom.fr."", ""type"": 48}], ""Answer"": [{""name"": ""istom.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""257 3 8 AwEAAbXNxdYDogxWH8yQHB7xKpAWBudpg73rykoCZSf+8+z1J6Y1rLOWuxrSusrYEFPheFCeeCSKwAZPggvQrFuNgnnmkTT0ILT/l2KK3xNr/uhkXvcqCDSc+nGIrRTU9QUIZqpcej1hT/HnDidiRPkevBDrlGuRjDzyF5H7n6Qy2WobigIDSvLBLd9gRPjJQ3RQHF47/1nhK2abNGq78iykWHqiDTSrYxzIiJkQqF2hd0QbnrClwa7+uzoTa8Lbnf/CPAWEnlWZDftf8DQZ1dvx0EAmAdI1kG4iSDFI3C1UEavbemvEFSJF0CsMTtJEKlbXwuEIdCGReEbL+tjr4Z71sjM=""}, {""name"": ""istom.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""256 3 8 AwEAAc83ZElnsBI9q1yGWvboSJwpi4WwzukoIvGjq/RblFEFJ4mLXOEjzjSHrPn6MyFPRdhKG1bwLrMfTJr0np7QSaB22adD7cQAryTguXoLUKXTs0IibtpKkl7oSQU2SoK+kQAArJvJvQq4vuwLR68FIdQGGo6ox4d96BH7Kuc+HJsz""}], ""Comment"": ""Response from 213.251.188.149.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""istom.fr."", ""type"": 48}], ""Answer"": [{""name"": ""istom.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""256 3 8 AwEAAc83ZElnsBI9q1yGWvboSJwpi4WwzukoIvGjq/RblFEFJ4mLXOEjzjSHrPn6MyFPRdhKG1bwLrMfTJr0np7QSaB22adD7cQAryTguXoLUKXTs0IibtpKkl7oSQU2SoK+kQAArJvJvQq4vuwLR68FIdQGGo6ox4d96BH7Kuc+HJsz""}, {""name"": ""istom.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""257 3 8 AwEAAbXNxdYDogxWH8yQHB7xKpAWBudpg73rykoCZSf+8+z1J6Y1rLOWuxrSusrYEFPheFCeeCSKwAZPggvQrFuNgnnmkTT0ILT/l2KK3xNr/uhkXvcqCDSc+nGIrRTU9QUIZqpcej1hT/HnDidiRPkevBDrlGuRjDzyF5H7n6Qy2WobigIDSvLBLd9gRPjJQ3RQHF47/1nhK2abNGq78iykWHqiDTSrYxzIiJkQqF2hd0QbnrClwa7+uzoTa8Lbnf/CPAWEnlWZDftf8DQZ1dvx0EAmAdI1kG4iSDFI3C1UEavbemvEFSJF0CsMTtJEKlbXwuEIdCGReEbL+tjr4Z71sjM=""}], ""Comment"": ""Response from 2001:41d0:1:4a95::1.""}, ""ds"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""istom.fr."", ""type"": 43}], ""Answer"": [{""name"": ""istom.fr."", ""type"": 43, ""TTL"": 3600, ""data"": ""49685 8 2 F69459F96A1F0759F703316F160B9C8D0D09F5578C27AE9AD42F387BEF47677C""}], ""Comment"": ""Response from 194.0.9.1.""}, ""nsec"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""istom.fr."", ""type"": 47}], ""Authority"": [{""name"": ""istom.fr."", ""type"": 6, ""TTL"": 60, ""data"": ""dns105.ovh.net. tech.ovh.net. 2025012306 86400 3600 3600000 60""}], ""Comment"": ""Response from 213.251.128.149.""}, ""nsec3Param"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""istom.fr."", ""type"": 51}], ""Answer"": [{""name"": ""istom.fr."", ""type"": 51, ""TTL"": 0, ""data"": ""1 0 0 -""}], ""Comment"": ""Response from 2001:41d0:1:4a95::1.""}}",fr
FR0277,Institut libre d'éducation physique supérieur,private,Other,No,www.ileps.org,FR10,Ile-de-France,Ile-de-France,FR108,Val-d’Oise,Val-d’Oise,2025-02-07 21:27:00.157757,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""ileps.org."", ""type"": 48}], ""Authority"": [{""name"": ""ileps.org."", ""type"": 6, ""TTL"": 1800, ""data"": ""a.dns.gandi.net. hostmaster.gandi.net. 1599220923 10800 3600 604800 10800""}], ""Comment"": ""Response from 173.246.98.1.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""ileps.org."", ""type"": 48}], ""Authority"": [{""name"": ""ileps.org."", ""type"": 6, ""TTL"": 786, ""data"": ""a.dns.gandi.net. hostmaster.gandi.net. 1599220923 10800 3600 604800 10800""}]}}",fr
FR0278,ECAM - EPMI Graduate School of Engineering,private,Other,No,www.ecam-epmi.fr,FR10,Ile-de-France,Ile-de-France,FR108,Val-d’Oise,Val-d’Oise,2025-02-07 21:27:00.546833,Valid,NSEC3,98.0,A,"[{'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Zone Signing Key (ZSK)}, {'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Key Signing Key (KSK)}]","[{'code': 2, 'name': 'SHA256', 'classificationRFC8624': 100}]","{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""ecam-epmi.fr."", ""type"": 48}], ""Answer"": [{""name"": ""ecam-epmi.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""256 3 8 AwEAActzhIQGuuTYTurYo8eO05/TW7QlI1OXhRD/IBRrr+ZCfJ7lMSwYazWkOniu6tQzDL82QWGWgk9agzyqfhAOgmnifKdFWoea2Ta7YX10fqYmk8S/hbhewvLJ24HmlRL8je+TTT/WAv1JZ/RSSZFAgjgcc1P44iO6CJWYoMRXWaLR""}, {""name"": ""ecam-epmi.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""257 3 8 AwEAAaoJkwoI2Z6LcNx4v0wvc/9X2zdWB7ul2gHLQH0xohRHLrqtMAX5ZZQfXTQzr1uBycCtv4Ee6bIsStSSlR0V7P5H+ArSE83PEeZrcWx6JLqiLi0e5rs8MYQRZdyi7ByNmR7cPjtO9097by6PdfscIlNcu0upYFtixv18x/KKzzhM0tQG3z7It0kmsixr4NMjQC9Z1agKDILD9pMS/tuRoAAM2AP5a1peaqqvnjbFlZDimKOVALK2LvG9d4ihUVPhpPKNhOwwEZrl2UFUsJYDl6X0ZPVzRmWu+vj9UA+39pkvRAGVAhXofcUuiKYh9s+rrUGwV5tQW1KyjT8/tKdYaiE=""}], ""Comment"": ""Response from 46.105.206.200.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""ecam-epmi.fr."", ""type"": 48}], ""Answer"": [{""name"": ""ecam-epmi.fr."", ""type"": 48, ""TTL"": 2586, ""data"": ""257 3 8 AwEAAaoJkwoI2Z6LcNx4v0wvc/9X2zdWB7ul2gHLQH0xohRHLrqtMAX5ZZQfXTQzr1uBycCtv4Ee6bIsStSSlR0V7P5H+ArSE83PEeZrcWx6JLqiLi0e5rs8MYQRZdyi7ByNmR7cPjtO9097by6PdfscIlNcu0upYFtixv18x/KKzzhM0tQG3z7It0kmsixr4NMjQC9Z1agKDILD9pMS/tuRoAAM2AP5a1peaqqvnjbFlZDimKOVALK2LvG9d4ihUVPhpPKNhOwwEZrl2UFUsJYDl6X0ZPVzRmWu+vj9UA+39pkvRAGVAhXofcUuiKYh9s+rrUGwV5tQW1KyjT8/tKdYaiE=""}, {""name"": ""ecam-epmi.fr."", ""type"": 48, ""TTL"": 2586, ""data"": ""256 3 8 AwEAActzhIQGuuTYTurYo8eO05/TW7QlI1OXhRD/IBRrr+ZCfJ7lMSwYazWkOniu6tQzDL82QWGWgk9agzyqfhAOgmnifKdFWoea2Ta7YX10fqYmk8S/hbhewvLJ24HmlRL8je+TTT/WAv1JZ/RSSZFAgjgcc1P44iO6CJWYoMRXWaLR""}]}, ""ds"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""ecam-epmi.fr."", ""type"": 43}], ""Answer"": [{""name"": ""ecam-epmi.fr."", ""type"": 43, ""TTL"": 3600, ""data"": ""9500 8 2 D62CA012DB1707288ED14A8B99D09C745877CFED4CF4F17240A323A65265C7C3""}], ""Comment"": ""Response from 194.0.9.1.""}, ""nsec"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""ecam-epmi.fr."", ""type"": 47}], ""Authority"": [{""name"": ""ecam-epmi.fr."", ""type"": 6, ""TTL"": 300, ""data"": ""dns200.anycast.me. tech.ovh.net. 2025020201 86400 3600 3600000 300""}], ""Comment"": ""Response from 46.105.206.200.""}, ""nsec3Param"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""ecam-epmi.fr."", ""type"": 51}], ""Answer"": [{""name"": ""ecam-epmi.fr."", ""type"": 51, ""TTL"": 0, ""data"": ""1 0 0 -""}], ""Comment"": ""Response from 46.105.207.200.""}}",fr
FR0279,École de biologie industrielle,private,Other,No,ebi-edu.com,FR10,Ile-de-France,Ile-de-France,FR108,Val-d’Oise,Val-d’Oise,2025-02-07 21:27:00.505831,Valid,NSEC3,98.0,A,"[{'code': 13, 'name': 'ECDSAP256SHA256', 'classificationRFC8624': 100, 'dnsKeyType': Zone Signing Key (ZSK)}]","[{'code': 2, 'name': 'SHA256', 'classificationRFC8624': 100}]","{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""ebi-edu.com."", ""type"": 48}], ""Answer"": [{""name"": ""ebi-edu.com."", ""type"": 48, ""TTL"": 1353, ""data"": ""256 3 13 p3A3e0Sx5XlZC6pvHRaDpd8PBFDM6Wh/dqhVeGSSzbBnSlseDN6x7xqyhqrMwF7DXU9uN2SHRmdWkwJDkyi8eQ==""}]}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""ebi-edu.com."", ""type"": 48}], ""Answer"": [{""name"": ""ebi-edu.com."", ""type"": 48, ""TTL"": 2581, ""data"": ""256 3 13 p3A3e0Sx5XlZC6pvHRaDpd8PBFDM6Wh/dqhVeGSSzbBnSlseDN6x7xqyhqrMwF7DXU9uN2SHRmdWkwJDkyi8eQ==""}]}, ""ds"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""ebi-edu.com."", ""type"": 43}], ""Answer"": [{""name"": ""ebi-edu.com."", ""type"": 43, ""TTL"": 13382, ""data"": ""13709 13 2 49536941BBF864E8DE4F3485E369FA869D184532813B7E9A308B8D36167FD241""}]}, ""nsec"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""ebi-edu.com."", ""type"": 47}], ""Authority"": [{""name"": ""ebi-edu.com."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns1.gandi.net. hostmaster.gandi.net. 1738800000 10800 3600 604800 10800""}], ""Comment"": ""Response from ns-137-b.gandi.net.(217.70.187.96).""}, ""nsec3Param"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""ebi-edu.com."", ""type"": 51}], ""Answer"": [{""name"": ""ebi-edu.com."", ""type"": 51, ""TTL"": 10800, ""data"": ""1 0 3 ea33014a""}], ""Comment"": ""Response from ns-95-c.gandi.net.(213.167.230.138).""}}",fr
FR0280,Institut régional d'administration de Bastia,public,Other,No,ira-bastia.gouv.fr,FRM0,Corse,Corse,FRM02,Haute-Corse,Haute-Corse,2025-02-07 21:27:00.695571,Valid,Missing,30.0,D,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""gouv.fr."", ""type"": 48}], ""Authority"": [{""name"": ""fr."", ""type"": 6, ""TTL"": 600, ""data"": ""a.nic.fr. dnsmaster.afnic.fr. 2240771080 3600 1800 1209600 600""}], ""Comment"": ""Response from 194.0.9.1.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""gouv.fr."", ""type"": 48}], ""Authority"": [{""name"": ""fr."", ""type"": 6, ""TTL"": 592, ""data"": ""a.nic.fr. dnsmaster.afnic.fr. 2240771080 3600 1800 1209600 600""}]}, ""ds"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""gouv.fr."", ""type"": 43}], ""Authority"": [{""name"": ""fr."", ""type"": 6, ""TTL"": 600, ""data"": ""a.nic.fr. dnsmaster.afnic.fr. 2240771080 3600 1800 1209600 600""}], ""Comment"": ""Response from 2001:67c:1010:11::53.""}, ""nsec"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""gouv.fr."", ""type"": 47}], ""Authority"": [{""name"": ""fr."", ""type"": 6, ""TTL"": 600, ""data"": ""a.nic.fr. dnsmaster.afnic.fr. 2240771080 3600 1800 1209600 600""}], ""Comment"": ""Response from 2001:678:c::1.""}, ""nsec3Param"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""gouv.fr."", ""type"": 51}], ""Authority"": [{""name"": ""fr."", ""type"": 6, ""TTL"": 592, ""data"": ""a.nic.fr. dnsmaster.afnic.fr. 2240771080 3600 1800 1209600 600""}]}}",fr
FR0281,Université de Corse Pasquale Paoli,public,University,No,www.univ-corse.fr,FRM0,Corse,Corse,FRM02,Haute-Corse,Haute-Corse,2025-02-07 21:27:00.427833,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""univ-corse.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-corse.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""lotus.univ-corse.fr. postmaster.univ-corse.fr. 2025020501 43200 21600 604800 86400""}], ""Comment"": ""Response from 2001:660:3005:1::1:2.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-corse.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-corse.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""lotus.univ-corse.fr. postmaster.univ-corse.fr. 2025020501 43200 21600 604800 86400""}]}}",fr
FR0282,Université des Antilles,public,University,No,www.univ-antilles.fr,FRY1,Guadeloupe,Guadeloupe,FRY10,Guadeloupe,Guadeloupe,2025-02-07 21:27:00.671437,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""univ-antilles.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-antilles.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""bakanik.univ-antilles.fr. sarlat.univ-ag.fr. 2025020501 57600 7200 3600000 172800""}], ""Comment"": ""Response from dns.cru.fr.(193.51.24.1).""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-antilles.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-antilles.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""bakanik.univ-antilles.fr. sarlat.univ-ag.fr. 2025020501 57600 7200 3600000 172800""}], ""Comment"": ""Response from dns.cru.fr.(193.51.24.1).""}}",fr
FR0283,Université de La Réunion,public,University,No,www.univ-reunion.fr,FRY4,La Réunion ,La Réunion ,FRY40,La Réunion,La Réunion,2025-02-07 21:27:00.802560,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""univ-reunion.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-reunion.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""zeus.univ-reunion.fr. dnsmaster.univ-reunion.fr. 2025020701 28800 7200 3600000 86400""}], ""Comment"": ""Response from 193.51.24.1.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-reunion.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-reunion.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""zeus.univ-reunion.fr. dnsmaster.univ-reunion.fr. 2025020701 28800 7200 3600000 86400""}], ""Comment"": ""Response from 193.51.24.1.""}}",fr
FR0285,Université de la Nouvelle-Calédonie,public,University,No,unc.nc,FRZZ,Extra-Regio NUTS 2,Extra-Regio NUTS 2,FRZZZ,Extra-Regio NUTS 3,Extra-Regio NUTS 3,2025-02-07 21:27:01.349554,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""unc.nc."", ""type"": 48}], ""Authority"": [{""name"": ""unc.nc."", ""type"": 6, ""TTL"": 1800, ""data"": ""chronos.unc.nc. root.unc.nc. 2025010701 21600 3600 1296000 86400""}], ""Comment"": ""Response from 194.254.189.29.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""unc.nc."", ""type"": 48}], ""Authority"": [{""name"": ""unc.nc."", ""type"": 6, ""TTL"": 1800, ""data"": ""chronos.unc.nc. root.unc.nc. 2025010701 21600 3600 1296000 86400""}], ""Comment"": ""Response from 194.254.189.29.""}}",fr
FR0286,Université de la Polynésie Française,public,University,No,www.upf.pf,FRZZ,Extra-Regio NUTS 2,Extra-Regio NUTS 2,FRZZZ,Extra-Regio NUTS 3,Extra-Regio NUTS 3,2025-02-07 21:27:00.749557,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""upf.pf."", ""type"": 48}], ""Authority"": [{""name"": ""upf.pf."", ""type"": 6, ""TTL"": 1800, ""data"": ""draco.upf.pf. postmaster.upf.pf. 2025012603 10800 3600 604800 86400""}], ""Comment"": ""Response from 2001:660:3302:283c::1e.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""upf.pf."", ""type"": 48}], ""Authority"": [{""name"": ""upf.pf."", ""type"": 6, ""TTL"": 1800, ""data"": ""draco.upf.pf. postmaster.upf.pf. 2025012603 10800 3600 604800 86400""}]}}",fr
FR0287,Centre Universitaire de Mayotte,public,University,No,www.univ-mayotte.fr,FRZZ,Extra-Regio NUTS 2,Extra-Regio NUTS 2,FRZZZ,Extra-Regio NUTS 3,Extra-Regio NUTS 3,2025-02-07 21:27:01.096558,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""univ-mayotte.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-mayotte.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns1.univ-mayotte.fr. cri.univ-mayotte.fr. 3030433985 21600 3600 604800 86400""}], ""Comment"": ""Response from 193.54.33.148.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-mayotte.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-mayotte.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns1.univ-mayotte.fr. cri.univ-mayotte.fr. 3030433985 21600 3600 604800 86400""}]}}",fr
FR0288,Université de Bordeaux,public,University,Yes,www.u-bordeaux.fr,FRI1,Aquitaine,Aquitaine,FRI12,Gironde,Gironde,2025-02-07 21:27:01.019552,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""u-bordeaux.fr."", ""type"": 48}], ""Authority"": [{""name"": ""u-bordeaux.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""bxnms.u-bordeaux.fr. dnsmaster.u-bordeaux.fr. 2025020701 129600 900 1814400 10800""}], ""Comment"": ""Response from 2001:660:3005:1::1:2.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""u-bordeaux.fr."", ""type"": 48}], ""Authority"": [{""name"": ""u-bordeaux.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""bxnms.u-bordeaux.fr. dnsmaster.u-bordeaux.fr. 2025020701 129600 900 1814400 10800""}], ""Comment"": ""Response from 192.93.0.4.""}}",fr
